"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps28",2.45089619461787e-88,-1.55571806706841,0.203,0.529,6.12086815643868e-84
"Rpl17",7.1825204120947e-88,-1.08561482437337,0.517,0.754,1.79376264771653e-83
"Rpl28",1.02311526564797e-85,-1.51920341182823,0.2,0.566,2.55512806442924e-81
"Fau",5.83733103979236e-83,-1.06699866852748,0.515,0.727,1.45781505387774e-78
"Rps16",1.60045277112255e-82,-0.919575272975749,0.628,0.715,3.99697075060146e-78
"Gsn",3.96538788897884e-82,-1.62223896197145,0.701,0.773,9.90315971393574e-78
"Mfap4",7.51883330453291e-82,-1.25273240059878,0.617,0.804,1.87775342947405e-77
"Nrk",2.56106540980639e-81,1.30722929350952,0.527,0.15,6.39600475445048e-77
"Rps2",3.59944077667802e-79,-0.847431343067627,0.685,0.714,8.98924339567569e-75
"Col8a1",1.28001232047519e-78,-2.11028921948101,0.148,0.463,3.19670276915473e-74
"Myh6",1.27272471593692e-76,2.01198465658357,0.461,0.115,3.17850270558088e-72
"Rpl19",3.04825174760496e-76,-0.92500270557333,0.569,0.728,7.61270391446864e-72
