"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Smc5",0.010734848922156,0.683533293868872,0.368,0.131,1
"Dusp11",0.0107948856972449,0.482065561968551,0.395,0.152,1
"Sf3a3",0.0108457820847125,0.0651785399108915,0.421,0.192,1
"2610524H06Rik",0.0109220789747911,0.150561738865456,0.316,0.111,1
"Tmem5",0.0110358875539316,0.562261649242529,0.421,0.172,1
"Hnrnph2",0.0110818701534117,0.558854979405377,0.289,0.081,1
"Khdrbs1",0.0111566624086638,0.355059517173557,0.579,0.313,1
"Taf6l",0.011231030549339,0.220549694747681,0.447,0.212,1
"Bzw1",0.0112523004652621,0.735759209940412,0.711,0.485,1
"Pafah1b2",0.0113628465049754,0.484072022831121,0.421,0.172,1
"Col5a1",0.0114004402003109,0.211030644508862,0.632,0.374,1
"Golt1b",0.0114054917056814,0.541685266347853,0.395,0.152,1
"Col6a2",0.011616232968419,-0.835095069082105,0.447,0.576,1
"Reep5",0.0116218047408893,0.189637059866226,0.553,0.313,1
"Ptpra",0.0117706570591692,0.568589161961066,0.474,0.212,1
"Prkd3",0.0118067270619564,-0.0800368522035038,0.316,0.111,1
"Snhg5",0.0119085587649971,0.561297301580784,0.395,0.152,1
"Rbm25",0.01196483363117,0.62350073299093,0.789,0.535,1
"Anxa6",0.0119973892602689,0.325161254177986,0.395,0.162,1
"Wsb1",0.0119986909138349,0.579940509362692,0.447,0.192,1
"Npepl1",0.0120441269520291,0.00730509090582127,0.263,0.091,1
"Socs2",0.0122266953102213,0.48896120235068,0.447,0.192,1
"Rpl6",0.0122911942904575,-0.691791211535274,0.737,0.758,1
"Gnas",0.012368420345954,0.534356319240634,0.921,0.838,1
"Rps15a",0.0123782395199203,-0.639595889619482,0.895,0.929,1
"Ddx1",0.0123887834904982,0.568346877708414,0.474,0.212,1
"Ncl",0.0124717090664368,0.563359390754995,0.895,0.687,1
"3110040N11Rik",0.0125097200675953,0.484359707546678,0.342,0.121,1
"Trf",0.0125177144753265,-0.708362063566203,0.579,0.636,1
"Amer1",0.0125265587211724,0.408768049767551,0.316,0.101,1
"Osmr",0.0126475962340436,0.610157449690124,0.421,0.172,1
"Csf1r",0.0127132607126673,0.382504510105062,0.263,0.071,1
"Ubald1",0.0127148385144164,0.350467230081891,0.263,0.071,1
"Hnrnpf",0.0127179087335339,0.339853517795021,0.421,0.182,1
"Vcp-rs",0.0127457844642814,0.362720459191708,0.316,0.101,1
"Zfp467",0.0127847418110368,0.13197564327585,0.263,0.081,1
"Phf14",0.0128638265573503,0.689087828625386,0.579,0.303,1
"Fam195b",0.0131771401814597,0.439730835440241,0.553,0.283,1
"Pfdn6",0.0132043828559923,-0.268222928944688,0.368,0.192,1
"Eif3a",0.013254652810234,0.837996496226282,0.763,0.545,1
"Emc4",0.0133137049985551,0.124387694706522,0.316,0.111,1
"Mapkapk2",0.0133419923379839,0.54082806355519,0.316,0.101,1
"Polr2c",0.013350019396127,0.468861274821469,0.316,0.101,1
"Polr1d",0.0134668783782713,0.608440066357117,0.553,0.283,1
"Igfbp6",0.0134864300843817,-1.11713340713402,0.579,0.636,1
"Hibadh",0.0134917870891047,0.201278338183895,0.421,0.202,1
"Mrpl16",0.0135843246181557,-0.129133256587859,0.263,0.101,1
"Snrpd3",0.0135844828708141,0.333837581603584,0.605,0.343,1
"Ybx1",0.0136664130031566,0.596211252578036,0.868,0.687,1
"Nr2f2",0.0136893033632277,0.35759426865415,0.263,0.071,1
"Syf2",0.0137801411367534,0.495151014780432,0.5,0.242,1
"Aig1",0.013910210326594,0.536103507785055,0.316,0.101,1
"Purb",0.0139270990149642,0.516068434771144,0.553,0.283,1
"Timm22",0.0139599399845378,0.645443611998023,0.263,0.071,1
"Tmem120a",0.0139659736748816,0.395777062398762,0.289,0.091,1
"Zfhx3",0.0141919247356814,-0.0840338075052197,0.263,0.101,1
"Calm3",0.0141927105584174,-0.832272477384094,0.289,0.394,1
"Pcbp2",0.0142031759938174,0.446973566967839,0.737,0.465,1
"Ythdf3",0.0142089807556939,0.206400874042873,0.316,0.111,1
"Rps7",0.0142591078714071,-0.57563591574576,0.842,0.879,1
"Ndufv3",0.0142733461566188,0.456565570488163,0.737,0.465,1
"Mpdz",0.0143683765442626,0.171917374406624,0.421,0.202,1
"Ntan1",0.0143781239924968,0.261676788335063,0.316,0.111,1
"Uqcrc2",0.0144085136773538,0.781373340306188,0.553,0.283,1
"Col4a2",0.0144135314288442,0.0266120637103053,0.658,0.444,1
"Vapb",0.0144249417893055,0.273404867773944,0.421,0.192,1
"Dnttip2",0.0144291341278454,0.40254881468268,0.474,0.222,1
"Rbm6",0.0144428504324158,0.0794743443557029,0.368,0.162,1
"Ktn1",0.0144664420082947,0.345463252603321,0.789,0.525,1
"Gbp2",0.0144755676402987,0.614919074589852,0.579,0.313,1
"Bnip2",0.014591589441356,0.109110169352039,0.474,0.253,1
"Il17rc",0.0147007317533236,0.299509057776052,0.263,0.071,1
