,gene name,influence score
795,Gpr35,0.005287442417744906
796,Aqp12,0.00533461357053321
797,Kif1a,0.0028142931781442943
798,Gm28086,0.0013280004552862017
799,Agxt,0.0014453309144780541
800,2310007B03Rik,0.002742431638878098
801,Crocc2,0.0025813257582015066
802,Sned1,0.0029259634082278137
803,Mterf4,0.0026534200827973546
804,Gm28535,0.0026534200827973546
805,Pask,0.002380758436730015
806,Ppp1r7,0.0009033475965727777
807,Ano7,0.0009685970760832291
808,Hdlbp,0.002693506075129644
809,Sept2,0.002693506075129644
810,Farp2,0.0028138020653538484
811,Stk25,0.0024778349071493035
812,Gm28536,0.002570658581751647
813,Bok,0.005040143232588198
814,Thap4,0.006594840592058877
815,Gm10550,0.007832251774323494
816,Atg4b,0.006724108989506095
817,Dtymk,0.0055138220935889125
818,Ing5,0.0055138220935889125
819,D2hgdh,0.0055138220935889125
820,Gal3st2,0.002951513768150019
821,Gal3st2b,0.001276520418455136
822,Gal3st2c,0.000506499220639247
823,Neu4,0.000506499220639247
824,Pdcd1,0.000506499220639247
825,4930440C22Rik,0.0
826,Fam174a,0.0012802577709842492
827,St8sia4,0.0002614110394507027
828,4930598F16Rik,0.0002614110394507027
829,1700063A18Rik,0.0
830,Gm29601,0.0
831,4930533P14Rik,0.0
832,Panct2,0.0
833,Slco4c1,0.0
834,Gm28901,0.0
835,Slco6c1,0.0
836,D1Ertd622e,0.0010698213036676497
837,Ppip5k2,0.0029694430432219933
838,Gin1,0.0022717995203619685
839,Pam,0.0027691933774902605
840,1810006J02Rik,0.001786345456503092
841,Gm29461,0.001692873756684992
842,Slco6d1,0.0
843,Gm7967,0.0
844,Cntnap5b,0.0
845,Gm20268,0.0
846,Gm28187,0.0
847,Cdh20,0.0011502820291202896
848,Gm15699,0.0008041360425242094
849,Gm29012,0.00035965612115914037
850,Gm17634,0.00038445365707156706
851,Rnf152,0.00038445365707156706
852,Pign,0.0007618575637606143
853,2310035C23Rik,0.0007618575637606143
854,Tnfrsf11a,0.0002031854460074344
855,Gm7160,0.0028502150152038227
856,Zcchc2,0.0028502150152038227
857,Gm20753,0.0025180870229137204
858,Phlpp1,0.0025180870229137204
859,A530053M12Rik,0.0013203730168711118
860,D630008O14Rik,0.0015118533180914228
861,Bcl2,0.0032439999701414433
862,Kdsr,0.002523086673500554
863,Vps4b,0.002539587983397003
864,Serpinb5,0.0009861618838495798
865,Serpinb12,0.0005491334351875787
866,Serpinb13,0.0005020112229432097
867,Serpinb3a,0.00030745920452819776
868,Serpinb3d,0.00030745920452819776
869,Serpinb3b,0.0
870,Serpinb3c,0.0
871,Serpinb11,0.0
872,Gm15391,0.0
873,Serpinb7,0.0
874,Serpinb2,0.0
875,Serpinb8,0.0
876,Gm15389,0.00014849777683317964
877,D830032E09Rik,0.0
878,Cdh7,0.0
879,Cdh19,0.0
880,Gm29088,0.0
881,Dsel,0.0
882,Gm28189,0.0
883,9330185C12Rik,1.7281230423606112e-05
884,Cntnap5a,0.0
885,Gm19965,0.0
886,Zfp813-ps,0.0
887,Gm28363,0.0
888,B020011L13Rik,0.0
889,Gm28360,0.0
890,Gm28168,0.0
891,Gm7145,0.0
892,Gm29106,0.0
893,Tsn,0.0035076807457825395
894,Nifk,0.0035076807457825395
895,Gm28867,0.0037269152967867496
896,Clasp1,0.005567462444839207
897,2900060B14Rik,0.005205543873858432
898,Tfcp2l1,0.0019107835413974413
899,Gli2,0.0008856155087313613
900,Gm26831,0.0016040609185211572
901,Gm29456,0.000969660279563852
902,Gm29455,0.000969660279563852
903,Inhbb,0.0028953169833703446
904,Ralb,0.003260243348027961
905,Tmem185b,0.0027362470157199794
906,Gm27184,0.0027362470157199794
907,3830432H09Rik,0.0027362470157199794
908,Epb41l5,0.0031838383023116215
909,Ptpn4,0.0005202559895948806
910,Gm28209,0.0009247237880912685
911,Tmem177,0.0009247237880912685
912,Cfap221,0.0022106878234284697
913,Sctr,0.002118976989819648
914,Tmem37,0.0033336864265559284
915,Dbi,0.003490833690452793
916,3110009E18Rik,0.003490833690452793
917,Steap3,0.0014595940705541014
918,C1ql2,0.0011936905483601607
919,1700012E03Rik,0.00016570293728964083
920,Marco,0.00033332690464673903
921,En1,0.0004432514548241998
922,2610027F03Rik,0.0005773867195407621
923,Gm29346,0.0007103864553318648
924,Gm29345,0.0005762511906153026
925,Gm29347,0.00015085193667118007
926,Gm29348,0.00015085193667118007
927,Celrr,0.00026593373127161904
928,Gm29359,6.0808619117916884e-05
929,Insig2,0.0021660882582674314
930,2210011K15Rik,0.0024161351654226598
931,Ccdc93,0.0006308268145029591
932,Gm15392,0.001160436852156512
933,Htr5b,0.0009847001431457765
934,Ddx18,0.000734653235990548
935,Gm28590,0.0
936,Dpp10,0.0
937,Gm28928,0.0
938,1700121L03Rik,0.0
939,Actr3,0.00439294598520897
940,Gm28706,0.004716057087217158
941,Slc35f5,0.004800668154453361
942,Gpr39,0.0014491713670359764
943,Lypd1,0.000193108128938229
944,Nckap5,0.000193108128938229
945,4930599A14Rik,0.0014287946566241283
946,Mgat5,0.0017816546579376977
947,Tmem163,0.000955453999989484
948,Acmsd,0.0016405752234204454
949,2900009J06Rik,0.0016637837962860584
950,Ccnt2,0.0016637837962860584
951,Map3k19,0.0018847621745746914
952,Rab3gap1,0.00197518771032215
953,Gm28800,0.0003844700369491991
954,Zranb3,0.00040418653510349034
955,R3hdm1,0.0012255853183827862
956,Ubxn4,0.000415582530652653
957,Lct,0.000599310665361245
958,Mcm6,0.0022325239650735585
959,Dars,0.002042581476741292
960,Cxcr4,0.00018960559387946202
961,Gm26686,0.0002711507607192191
962,Thsd7b,0.0
963,Gm16081,0.00024381590630720467
964,Cd55b,0.0002765989387664519
965,Gm15674,0.0002765989387664519
966,Gm15675,0.0002765989387664519
967,Cd55,0.0002765989387664519
968,Gm16083,0.0004007764455821132
969,Zp3r,0.0011872018152647857
970,C4bp,0.001490336265054045
971,Pfkfb2,0.0013661587582383837
972,Gm29427,0.0013661587582383837
973,Yod1,0.0013661587582383837
974,AA986860,0.0013661587582383837
975,Gm28857,0.0012972205165022387
976,Gm28856,0.0012972205165022387
977,Fcamr,0.0012972205165022387
978,Gm15848,0.00030313444978925916
979,Pigr,0.00030313444978925916
980,Fcmr,0.0
981,Il24,8.774430049154012e-05
982,Il20,0.0003704306388264688
983,Il19,0.0003704306388264688
984,Il10,0.0069452370702130445
985,Mapkapk2,0.007204540238480977
986,Dyrk3,0.007362745129073652
987,Eif2d,0.006862339588548161
988,Rassf5,0.001969848619779659
989,Gm28914,0.0015105302223329413
990,Gm28913,0.0015105302223329413
991,Ikbke,0.0015105302223329413
992,Srgap2,0.0012182304255292252
993,Fam72a,0.0018730942334040104
994,Avpr1b,0.0020343240527012064
995,Ctse,0.0010063842011706816
996,Rab7b,0.0020500200047909862
997,Slc26a9,0.003481866973071234
998,Pm20d1,0.0038656393703656966
999,Slc41a1,0.0033967759783275933
1000,Rab29,0.003244250984927569
1001,Nucks1,0.002812168579237521
1002,Slc45a3,0.003291274437075958
1003,Elk4,0.0031251386140213853
1004,Mfsd4a,0.003603776208085592
1005,Gm26892,0.0046395605677082815
1006,Cdk18,0.0033752737048328425
1007,Gm29629,0.00335185308991664
1008,Lemd1,0.0030519367248458638
1009,1700037F24Rik,0.0027836329887191316
1010,Gm10188,0.0035343058821441405
1011,Gm29630,0.0032471026550216168
1012,Klhdc8a,0.00359609977817937
1013,Nuak2,0.0034805785095867858
1014,F730311O21Rik,0.0036042744675769834
1015,Tmcc2,0.0036042744675769834
1016,Gm15849,0.004140263662907461
1017,Dstyk,0.0027381736011375794
1018,Rbbp5,0.001493898708423839
1019,Tmem81,0.0015535822399912174
1020,Cntn2,0.0015535822399912174
1021,Nfasc,0.0014449079644534048
1022,Gm10538,0.0008314972853269498
1023,Lrrn2,0.002445040698128919
1024,Mdm4,0.0022983703177493053
1025,Pik3c2b,0.00648603703122307
1026,Gm28609,0.0069181338862858285
1027,Ppp1r15b,0.010127190198760506
1028,Plekha6,0.011402937405197648
1029,Gm19461,0.0070059216871654565
1030,Golt1a,0.006295886682800205
1031,Kiss1,0.006295886682800205
1032,Gm28040,0.006295886682800205
1033,Ren1,0.002985501278200159
1034,Etnk2,0.0023290544052563473
1035,Sox13,0.002370793080922183
1036,Snrpe,0.0028103172480212395
1037,Gm26706,0.0028103172480212395
1038,Zc3h11a,0.0028103172480212395
1039,Zbed6,0.0029044304508677745
1040,Gm38394,0.0029044304508677745
1041,Lax1,0.003003182629608048
1042,Atp2b4,0.003143425885283591
1043,Gm28441,0.0015238951755214745
1044,Optc,0.002017484217418121
1045,Gm15851,0.002017484217418121
1046,Prelp,0.001983042604336109
1047,Gm1627,0.002740199611575043
1048,Fmod,0.006804343681111348
1049,Btg2,0.00609913157480206
1050,Chit1,0.006249799475131433
1051,Chil1,0.007526016027962167
1052,Mybph,0.00446719737606015
1053,Adora1,0.004808123564088586
1054,Myog,0.007077266212208601
1055,Ppfia4,0.006926598311879228
1056,Tmem183a,0.004158936150534214
1057,4933406M09Rik,0.004158936150534214
1058,Cyb5r1,0.0042559899430317585
1059,Adipor1,0.0042559899430317585
1060,Platr1,0.002918508810318957
1061,Klhl12,0.00227710784020354
1062,Rabif,0.002937818655546468
1063,Mgat4e,0.0017904472314956212
1064,Kdm5b,0.0018644775024509131
1065,Gm26783,0.0015070794471484929
1066,Syt2,0.0015070794471484929
1067,Ppp1r12b,0.002791691914880783
1068,Gm28892,0.00385781754662533
1069,Ube2t,0.0035829254408759077
1070,Lgr6,0.0033081303585765828
1071,Gm10535,0.0031418141206982593
1072,Ptpn7,0.0028854854118982153
1073,Arl8a,0.0028854854118982153
1074,Gm15445,0.0028854854118982153
1075,Gpr37l1,0.0028854854118982153
1076,Gm26642,0.0027145893827094734
1077,Elf3,0.002195990178200125
1078,Rnpep,0.002195990178200125
1079,Timm17a,0.0024788648272579816
1080,Lmod1,0.0031346978630390383
1081,Shisa4,0.003808738120227438
1082,Ipo9,0.0029099949753782547
1083,Nav1,0.0033905726980179404
1084,Gm4793,0.004241527490523226
1085,Gm38399,0.006094236224222966
1086,Csrp1,0.00838598425891117
1087,Phlda3,0.0076274465995833495
1088,Tnni1,0.019180088422827864
1089,Lad1,0.017648161786121885
1090,Tnnt2,0.016613316029121923
1091,Pkp1,0.01502547231974685
1092,Igfn1,0.00020532878431430584
1093,Tmem9,0.00046402142666368356
1094,Ascl5,0.0010714848888655451
1095,Cacna1s,0.0010714848888655451
1096,Gm37759,0.001140783253566046
1097,Kif21b,0.0011691198718937273
1098,Mroh3,0.0010587577906803027
1099,Gm26568,0.0009104272295443497
1100,5730559C18Rik,0.001620970417153371
1101,A430034D21Rik,0.0015474591768476255
1102,Gm37552,0.0015474591768476255
1103,Gm26781,0.0015474591768476255
1104,Gpr25,0.0015474591768476255
1105,Camsap2,0.0014781608121471246
1106,Ddx59,0.0035033283366670666
1107,Kif14,0.002311177644700636
1108,Gm37799,0.0021650596772899815
1109,Gm33994,0.0014821239860227076
1110,4933409D19Rik,0.0016484894038997402
1111,Platr23,0.0011958515264246785
1112,Zfp281,0.0011958515264246785
1113,Gm19705,0.001172194811575582
1114,Platr22,0.0011986801755943695
1115,Nr5a2,0.000341055329401754
1116,Gm26979,0.00012870000030097884
1117,A430106G13Rik,0.00016495459658461163
1118,Gm26936,0.00016495459658461163
1119,Ptprc,0.00023036261127666109
1120,Gm28556,0.00027346707646036295
1121,Atp6v1g3,0.0004971018667995871
1122,Gm28501,0.0006765256532762242
1123,Nek7,0.0007215668783901266
1124,Gm5833,0.0005137234587425858
1125,Lhx9,0.0012550892497083096
1126,2310009B15Rik,0.0012550892497083096
1127,1700019P21Rik,0.0019421932475823967
1128,Dennd1b,0.0020434207385128427
1129,Crb1,1.955399887979131e-05
1130,4933436E23Rik,0.0011928938836364565
1131,Gm34816,0.001219205531461872
1132,Zbtb41,0.001219205531461872
1133,Aspm,0.001219205531461872
1134,F13b,0.001219205531461872
1135,Cfhr1,0.0004871751649325669
1136,Gm4788,0.0
1137,Cfhr2,0.0
1138,Cfh,9.644518973176539e-05
1139,Kcnt2,9.644518973176539e-05
1140,4930590L20Rik,0.0
1141,Cdc73,0.00032246380449330226
1142,B3galt2,0.0007517995291485206
1143,Glrx2,0.0018042695753500905
1144,Trove2,0.0018275587335381536
1145,Uchl5,0.0018275587335381536
1146,Rgs2,0.0016240902329571728
1147,Rgs13,0.00015480293208112382
1148,Rgs1,0.0
1149,Rgs21,2.444059731338586e-05
1150,Rgs18,0.0
1151,Brinp3,0.0
1152,Gm29514,0.0
1153,Gm15584,0.0
1154,Gm29515,0.0
1155,Gm29020,0.0
1156,Gm29398,0.0
1157,Pla2g4a,0.0002347711890755264
1158,Ptgs2,0.00012759725901335757
1159,Ptgs2os2,9.922127414619361e-05
1160,Pdc,0.001157156954397186
1161,2310030A07Rik,0.0013816411194879227
1162,BC003331,0.0013816411194879227
1163,Tpr,0.0013816411194879227
1164,Prg4,0.0013816411194879227
1165,Hmcn1,0.0
1166,Gm20631,0.0
1167,Gm29188,0.002737667031529646
1168,C730036E19Rik,0.0016915490918686048
1169,Gm47985,0.0009835379248354494
1170,Gm8947,0.0011971050052666762
1171,Gm47995,0.0013752782751450974
1172,3110040M04Rik,0.0013752782751450974
1173,Gm47996,0.0013752782751450974
1174,Gm10138,0.003294528870928926
1175,Ivns1abp,0.003294528870928926
1176,Swt1,0.0031678687580284095
1177,Trmt1l,0.003445236977537225
1178,Rnf2,0.0010126571343081455
1179,Gm28181,0.0008990367368262407
1180,Fam129a,0.0009800703949484346
1181,2810414N06Rik,0.0021252042142900977
1182,Edem3,0.0021252042142900977
1183,Gm28610,0.001238334718258169
1184,1700025G04Rik,0.002253100530831347
1185,Tsen15,0.001750441220385755
1186,Colgalt2,0.0017683329542490848
1187,Rgl1,0.004780178338519189
1188,Apobec4,0.0012017710402216204
1189,Arpc5,0.0012017710402216204
1190,Ncf2,0.0012530822197447395
1191,Smg7,0.004347476978057578
1192,Nmnat2,0.004128161639215028
1193,Gm28960,0.0026117101958619982
1194,Lamc2,0.002916153789927773
1195,Lamc1,0.0040565338042545755
1196,Shcbp1l,0.0018563796547167023
1197,Dhx9,0.0015408623605703581
1198,Npl,0.0016883881562796087
1199,Rgs8,0.0021685876417325365
1200,Gm29529,0.001862189361971019
1201,C230024C17Rik,0.0014628749517230952
1202,Rgs16,0.0014628749517230952
1203,Gm28513,0.0013330961889114154
1204,Rnasel,0.0013330961889114154
1205,Rgsl1,0.0011519286310334846
1206,Teddm2,0.0027600387586569353
1207,Teddm1b,0.0027600387586569353
1208,Teddm1a,0.0027600387586569353
1209,Glul,0.0027600387586569353
1210,Gm29290,0.003795568458522947
1211,Gm29291,0.004994028552297963
1212,Gm28286,0.003425953559327723
1213,A830008E24Rik,0.0034678181805644554
1214,Zfp648,0.0012166198368475853
1215,4930532M18Rik,2.330916949429091e-05
1216,4930452N14Rik,2.330916949429091e-05
1217,Cacna1e,0.0
1218,Gm29282,0.00774755630061427
1219,Gm9530,0.008258526206106329
1220,Ier5,0.008258526206106329
1221,Mr1,0.010354637847000135
1222,Stx6,0.009695893145966398
1223,BC034090,0.0069419163698365
1224,Gm37622,0.006100044925057846
1225,Xpr1,0.005076680863742443
1226,Gm5532,0.0014152153904264059
1227,Acbd6,0.0014152153904264059
1228,Lhx4,0.001706733851724505
1229,Qsox1,0.001706733851724505
1230,Gm37571,0.001706733851724505
1231,Cep350,0.001274069055321792
1232,Tor1aip1,0.002982259203074072
1233,Tor1aip2,0.002982259203074072
1234,Fam163a,0.00041919807623296755
1235,Tdrd5,0.00041919807623296755
1236,4930518J20Rik,0.0003616335380774113
1237,Nphs2,0.0003616335380774113
1238,Axdnd1,0.00017589823824027653
1239,Gm2000,0.000218350833806211
1240,Soat1,0.0005010413355916301
1241,Gm10031,0.0009096906479468512
1242,Abl2,0.0010730551430622756
1243,Tor3a,0.0014925632578362542
1244,Fam20b,0.001518956841671493
1245,Ralgps2,0.0012100071476832557
1246,Angptl1,0.0007774332422731184
1247,4930439D14Rik,0.001312325553369545
1248,Gm28694,0.0012153043343856933
1249,Tex35,0.0006689974059352133
1250,Rasal2,0.00026599882145980094
1251,Cryzl2,0.0028735420070102385
1252,Sec16b,0.0028178728451280265
1253,Gm15486,0.002281473032992319
1254,Brinp2,0.0
1255,Astn1,0.0
1256,Gm37679,0.0
1257,Pappa2,0.0
1258,1600012P17Rik,0.0002561903238680212
1259,4930562F17Rik,0.0009369621438839527
1260,Cop1,0.0007368644930595352
1261,Tnr,0.0004876912571466092
1262,Gm38039,0.00040917209256991177
1263,Gm37294,0.0004152929658171365
1264,4930523C07Rik,0.0004152929658171365
1265,4930562F07Rik,0.0003224883561309248
1266,Tnn,0.002914936946660227
1267,Mrps14,0.002767413288639221
1268,Cacybp,0.002767413288639221
1269,Rabgap1l,0.002767413288639221
1270,Gm36975,0.0029249119677262304
1271,Gm37083,0.0010529288677396265
1272,Gm38060,0.0028013876087483827
1273,Rc3h1,0.0018226818131101452
1274,Serpinc1,0.002343525263211538
1275,Gm37362,0.0005950665222027813
1276,Zbtb37,0.00222495687207167
1277,Gm37634,0.00222495687207167
1278,Dars2,0.00222495687207167
1279,Cenpl,0.00222495687207167
1280,Klhl20,0.00222495687207167
1281,Ankrd45,0.0016298903498688884
1282,Tex50,0.0028523444202989924
1283,Prdx6,0.001222454070430104
1284,Tnfsf4,0.00023457272429894315
1285,Tnfsf18,0.0003526820265384052
1286,Fasl,0.0014559909315452278
1287,Suco,0.0014798161573130672
1288,Gm31925,0.0026992491153034043
1289,4930558K02Rik,0.003296636690726032
1290,Pigc,0.003296636690726032
1291,Gm38304,0.003296636690726032
1292,Dnm3,0.0019307161813718074
1293,2810442N19Rik,0.001906890955603968
1294,Dnm3os,0.0002482511050488534
1295,Mettl13,0.0017689467556963145
1296,Vamp4,0.0017689467556963145
1297,Myoc,0.0016272450634823932
1298,Myocos,0.001535636596325285
1299,Prrc2c,0.0005636784786215897
1300,Fmo4,0.0007758661580761497
1301,Fmo1,0.0007758661580761497
1302,Fmo2,0.00036061693024124516
1303,Fmo6,0.0003096445615127933
1304,Gm37273,0.00016043438029664226
1305,Fmo3,0.00016043438029664226
1306,Mroh9,0.0
1307,Gm20471,0.0011627442273941103
1308,Prrx1,0.0012926237775034537
1309,Gm26523,0.0012926237775034537
1310,Gorab,0.0011458277793557517
1311,Gm29500,3.957662890045152e-05
1312,Mettl11b,0.0012282763008562639
1313,Kifap3,0.0012282763008562639
1314,Scyl3,0.001056432538277041
1315,BC055324,0.0011612363845717975
1316,Mettl18,0.0011612363845717975
1317,Sele,0.0004546477768663725
1318,Sell,0.0004546477768663725
1319,Selp,0.00017862239593562226
1320,Gm16587,0.00013441924867153707
1321,F5,0.0012671011167569317
1322,Gm16548,0.0012671011167569317
1323,Slc19a2,0.003052375701637507
1324,Ccdc181,0.003052375701637507
1325,Nme7,0.003052375701637507
1326,Blzf1,0.0035958546062127973
1327,Atp1b1,0.002968240504178744
1328,Gm32391,0.0031943120179597838
1329,Gm26685,0.0035046829683049296
1330,Gm37754,0.000601316850624364
1331,Gm37184,0.0003702775311602062
1332,Gm37853,0.0003294850409266771
1333,Gm36945,0.00047758954864600205
1334,Dpt,0.0006302784115736383
1335,Gm32569,0.0008712322971533976
1336,Xcl1,0.0005639914590894944
1337,1700029M03Rik,0.0007405206429770766
1338,4930568G15Rik,0.0010209527345455267
1339,Tbx19,0.001687798118508761
1340,Sft2d2,0.0019832803849643
1341,Tiprl,0.0019832803849643
1342,Gpr161,0.0012101600722314828
1343,Dcaf6,0.0003343862472598446
1344,Mpc2,0.001986535187921767
1345,Adcy10,0.0021745934112924904
1346,Gm38325,0.002797955382107031
1347,Mpzl1,0.009758471412232534
1348,Rcsd1,0.010962644820551863
1349,Gm37073,0.010333919983270393
1350,Creg1,0.006395902683470977
1351,Gm36972,0.005186976967904251
1352,Cd247,0.0042950914173447855
1353,Gm37469,0.000935527086685935
1354,Pou2f1,0.00040470570729221427
1355,Gm26665,0.0020750049413171493
1356,Gm37923,0.0030070022921813958
1357,Dusp27,0.0010833649458703474
1358,Gpa33,0.0010833649458703474
1359,Mael,0.00046852378996952815
1360,Ildr2,0.0003527796766846328
1361,5330438I03Rik,0.001117896043280079
1362,Tada1,0.0013985591042496414
1363,Gm15853,0.0013985591042496414
1364,Pogk,0.0012130042408468765
1365,Gm4846,0.0004420574093900269
1366,Gm4847,0.0
1367,Fmo9,0.0
1368,Gm16701,0.0004608644042435169
1369,Fam78b,0.0004608644042435169
1370,Uck2,0.0024892075678838977
1371,Gm37982,0.003111307033779663
1372,Gm2453,0.0052159316663667335
1373,Tmco1,0.006065571413877591
1374,Aldh9a1,0.006202130655416776
1375,Mgst3,0.005053928177380115
1376,Lrrc52,0.0021650593135591877
1377,Rxrg,0.0012765481674257085
1378,Lmx1a,0.0012765481674257085
1379,Gm20711,0.00019084611421408813
1380,Pbx1,0.0018858436858331202
1381,Gm37839,5.069748721210993e-05
1382,Nuf2,0.0014350702555355338
1383,Rgs5,0.000117623961285457
1384,Rgs4,9.960431093941358e-05
1385,Ccdc190,0.0005576736348114715
1386,Hsd17b7,0.0006483469581140136
1387,3110045C21Rik,0.0007651778116820553
1388,Ddr2,0.0019145627139085905
1389,Uap1,0.0026673472527391027
1390,Gm37748,0.002968040859550717
1391,Gm37502,0.002968040859550717
1392,Uhmk1,0.0030107139998162454
1393,4930500M09Rik,0.0030107139998162454
1394,Sh2d1b2,0.0030107139998162454
1395,Sh2d1b1,0.0015370059075866481
1396,Gm7694,0.0016374910803838845
1397,Spata46,0.0016374910803838845
1398,Nos1ap,0.0007725791049504449
1399,Olfml2b,0.0028976878623238563
1400,Atf6,0.0016826510057951435
1401,Dusp12,0.0014152054990303332
1402,Gm26620,0.0014152054990303332
1403,Fcrlb,0.0014570291386237825
1404,Fcrla,0.00147869319919462
1405,Fcgr2b,0.0016949542411719759
1406,Gm38204,0.0011361170636364048
1407,Gm10522,0.0011361170636364048
1408,Fcgr4,0.0014101888768415923
1409,Fcgr3,0.00196042206238628
1410,Cfap126,0.002631939373683071
1411,Sdhc,0.004439389623524519
1412,Mpz,0.004439389623524519
1413,Pcp4l1,0.008389968704606203
